unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-07T04:00:00Z,yesterday,NA,daily average withdrawals,9/8/1999,53.84,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-08T04:00:00Z,yesterday,NA,daily average withdrawals,9/9/1999,53.21,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-09T04:00:00Z,yesterday,NA,daily average withdrawals,9/10/1999,52.09,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-10T04:00:00Z,yesterday,NA,daily average withdrawals,9/11/1999,56.35,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-11T04:00:00Z,yesterday,NA,daily average withdrawals,9/12/1999,45.57,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-12T04:00:00Z,yesterday,NA,daily average withdrawals,9/13/1999,45.57,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-13T04:00:00Z,yesterday,NA,daily average withdrawals,9/14/1999,44.06,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-14T04:00:00Z,yesterday,NA,daily average withdrawals,9/15/1999,41.15,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-15T04:00:00Z,yesterday,NA,daily average withdrawals,9/16/1999,40.92,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-16T04:00:00Z,yesterday,NA,daily average withdrawals,9/17/1999,51.7,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-17T04:00:00Z,yesterday,NA,daily average withdrawals,9/18/1999,49.1,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-18T04:00:00Z,yesterday,NA,daily average withdrawals,9/19/1999,43.35,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-19T04:00:00Z,yesterday,NA,daily average withdrawals,9/20/1999,9.52,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-20T04:00:00Z,yesterday,NA,daily average withdrawals,9/21/1999,46.41,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-21T04:00:00Z,yesterday,NA,daily average withdrawals,9/22/1999,44.3,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-22T04:00:00Z,yesterday,NA,daily average withdrawals,9/23/1999,43.2,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-09-23T04:00:00Z,yesterday,NA,daily average withdrawals,9/24/1999,43.3,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-13T04:00:00Z,today,am,forecasted demand,9/13/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-14T04:00:00Z,today,am,forecasted demand,9/14/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-15T04:00:00Z,today,am,forecasted demand,9/15/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-18T04:00:00Z,today,am,forecasted demand,9/18/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-19T04:00:00Z,today,am,forecasted demand,9/19/1999,175,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-20T04:00:00Z,today,am,forecasted demand,9/20/1999,180,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-21T04:00:00Z,today,am,forecasted demand,9/21/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-22T04:00:00Z,today,am,forecasted demand,9/22/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-23T04:00:00Z,today,am,forecasted demand,9/23/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-24T04:00:00Z,today,am,forecasted demand,9/24/1999,175,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-19T04:00:00Z,today,pm,forecasted demand,9/19/1999,175,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-20T04:00:00Z,today,pm,forecasted demand,9/20/1999,185,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-21T04:00:00Z,today,pm,forecasted demand,9/21/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-22T04:00:00Z,today,pm,forecasted demand,9/22/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-23T04:00:00Z,today,pm,forecasted demand,9/23/1999,175,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-24T04:00:00Z,today,pm,forecasted demand,9/24/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-14T04:00:00Z,tomorrow,am,forecasted demand,9/13/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-15T04:00:00Z,tomorrow,am,forecasted demand,9/14/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-16T04:00:00Z,tomorrow,am,forecasted demand,9/15/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-19T04:00:00Z,tomorrow,am,forecasted demand,9/18/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-20T04:00:00Z,tomorrow,am,forecasted demand,9/19/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-21T04:00:00Z,tomorrow,am,forecasted demand,9/20/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-22T04:00:00Z,tomorrow,am,forecasted demand,9/21/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-23T04:00:00Z,tomorrow,am,forecasted demand,9/22/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-24T04:00:00Z,tomorrow,am,forecasted demand,9/23/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-20T04:00:00Z,tomorrow,pm,forecasted demand,9/19/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-21T04:00:00Z,tomorrow,pm,forecasted demand,9/20/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-22T04:00:00Z,tomorrow,pm,forecasted demand,9/21/1999,170,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-23T04:00:00Z,tomorrow,pm,forecasted demand,9/22/1999,165,MGD,
WSSC Demand forecasted demand,WSSC,WSSC Demand,1999-09-24T04:00:00Z,tomorrow,pm,forecasted demand,9/23/1999,175,MGD,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-18T04:00:00Z,NA,NA,current usable storage,9/18/1999,5.32,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-19T04:00:00Z,NA,NA,current usable storage,9/19/1999,5.29,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-20T04:00:00Z,NA,NA,current usable storage,9/20/1999,5.27,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-21T04:00:00Z,NA,NA,current usable storage,9/21/1999,5.22,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-22T04:00:00Z,NA,NA,current usable storage,9/22/1999,5.17,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-23T04:00:00Z,NA,NA,current usable storage,9/23/1999,5.12,BG,
WSSC Patuxent Reservoirs current usable storage,WSSC,Patuxent Reservoirs,1999-09-24T04:00:00Z,NA,NA,current usable storage,9/24/1999,5.07,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-25T04:00:00Z,NA,NA,total usable capacity,7/25/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-26T04:00:00Z,NA,NA,total usable capacity,7/26/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-27T04:00:00Z,NA,NA,total usable capacity,7/27/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-28T04:00:00Z,NA,NA,total usable capacity,7/28/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-29T04:00:00Z,NA,NA,total usable capacity,7/29/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-30T04:00:00Z,NA,NA,total usable capacity,7/30/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-07-31T04:00:00Z,NA,NA,total usable capacity,7/31/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-01T04:00:00Z,NA,NA,total usable capacity,8/1/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-02T04:00:00Z,NA,NA,total usable capacity,8/2/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-03T04:00:00Z,NA,NA,total usable capacity,8/3/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-04T04:00:00Z,NA,NA,total usable capacity,8/4/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-05T04:00:00Z,NA,NA,total usable capacity,8/5/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-06T04:00:00Z,NA,NA,total usable capacity,8/6/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-07T04:00:00Z,NA,NA,total usable capacity,8/7/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-08T04:00:00Z,NA,NA,total usable capacity,8/8/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-09T04:00:00Z,NA,NA,total usable capacity,8/9/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-10T04:00:00Z,NA,NA,total usable capacity,8/10/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-11T04:00:00Z,NA,NA,total usable capacity,8/11/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-12T04:00:00Z,NA,NA,total usable capacity,8/12/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-13T04:00:00Z,NA,NA,total usable capacity,8/13/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-14T04:00:00Z,NA,NA,total usable capacity,8/14/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-15T04:00:00Z,NA,NA,total usable capacity,8/15/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-16T04:00:00Z,NA,NA,total usable capacity,8/16/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-17T04:00:00Z,NA,NA,total usable capacity,8/17/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-18T04:00:00Z,NA,NA,total usable capacity,8/18/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-19T04:00:00Z,NA,NA,total usable capacity,8/19/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-20T04:00:00Z,NA,NA,total usable capacity,8/20/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-21T04:00:00Z,NA,NA,total usable capacity,8/21/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-22T04:00:00Z,NA,NA,total usable capacity,8/22/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-23T04:00:00Z,NA,NA,total usable capacity,8/23/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-24T04:00:00Z,NA,NA,total usable capacity,8/24/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-25T04:00:00Z,NA,NA,total usable capacity,8/25/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-26T04:00:00Z,NA,NA,total usable capacity,8/26/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-27T04:00:00Z,NA,NA,total usable capacity,8/27/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-28T04:00:00Z,NA,NA,total usable capacity,8/28/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-29T04:00:00Z,NA,NA,total usable capacity,8/29/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-30T04:00:00Z,NA,NA,total usable capacity,8/30/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-08-31T04:00:00Z,NA,NA,total usable capacity,8/31/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-01T04:00:00Z,NA,NA,total usable capacity,9/1/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-02T04:00:00Z,NA,NA,total usable capacity,9/2/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-03T04:00:00Z,NA,NA,total usable capacity,9/3/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-04T04:00:00Z,NA,NA,total usable capacity,9/4/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-05T04:00:00Z,NA,NA,total usable capacity,9/5/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-06T04:00:00Z,NA,NA,total usable capacity,9/6/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-07T04:00:00Z,NA,NA,total usable capacity,9/7/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-08T04:00:00Z,NA,NA,total usable capacity,9/8/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-09T04:00:00Z,NA,NA,total usable capacity,9/9/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-10T04:00:00Z,NA,NA,total usable capacity,9/10/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-11T04:00:00Z,NA,NA,total usable capacity,9/11/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-12T04:00:00Z,NA,NA,total usable capacity,9/12/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-13T04:00:00Z,NA,NA,total usable capacity,9/13/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-14T04:00:00Z,NA,NA,total usable capacity,9/14/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-15T04:00:00Z,NA,NA,total usable capacity,9/15/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-16T04:00:00Z,NA,NA,total usable capacity,9/16/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-17T04:00:00Z,NA,NA,total usable capacity,9/17/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-18T04:00:00Z,NA,NA,total usable capacity,9/18/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-19T04:00:00Z,NA,NA,total usable capacity,9/19/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-20T04:00:00Z,NA,NA,total usable capacity,9/20/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-21T04:00:00Z,NA,NA,total usable capacity,9/21/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-22T04:00:00Z,NA,NA,total usable capacity,9/22/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-23T04:00:00Z,NA,NA,total usable capacity,9/23/1999,10.2,BG,
WSSC Patuxent Reservoirs total usable capacity,WSSC,Patuxent Reservoirs,1999-09-24T04:00:00Z,NA,NA,total usable capacity,9/24/1999,10.2,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-18T04:00:00Z,NA,NA,current usable storage,9/18/1999,3.82,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-19T04:00:00Z,NA,NA,current usable storage,9/19/1999,3.82,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-20T04:00:00Z,NA,NA,current usable storage,9/20/1999,3.82,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-21T04:00:00Z,NA,NA,current usable storage,9/21/1999,3.82,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-22T04:00:00Z,NA,NA,current usable storage,9/22/1999,3.83,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-23T04:00:00Z,NA,NA,current usable storage,9/23/1999,3.83,BG,
WSSC Little Reservoir current usable storage,WSSC,Little Reservoir,1999-09-24T04:00:00Z,NA,NA,current usable storage,9/24/1999,3.83,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-25T04:00:00Z,NA,NA,total usable capacity,7/25/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-26T04:00:00Z,NA,NA,total usable capacity,7/26/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-27T04:00:00Z,NA,NA,total usable capacity,7/27/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-28T04:00:00Z,NA,NA,total usable capacity,7/28/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-29T04:00:00Z,NA,NA,total usable capacity,7/29/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-30T04:00:00Z,NA,NA,total usable capacity,7/30/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-07-31T04:00:00Z,NA,NA,total usable capacity,7/31/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-01T04:00:00Z,NA,NA,total usable capacity,8/1/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-02T04:00:00Z,NA,NA,total usable capacity,8/2/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-03T04:00:00Z,NA,NA,total usable capacity,8/3/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-04T04:00:00Z,NA,NA,total usable capacity,8/4/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-05T04:00:00Z,NA,NA,total usable capacity,8/5/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-06T04:00:00Z,NA,NA,total usable capacity,8/6/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-07T04:00:00Z,NA,NA,total usable capacity,8/7/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-08T04:00:00Z,NA,NA,total usable capacity,8/8/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-09T04:00:00Z,NA,NA,total usable capacity,8/9/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-10T04:00:00Z,NA,NA,total usable capacity,8/10/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-11T04:00:00Z,NA,NA,total usable capacity,8/11/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-12T04:00:00Z,NA,NA,total usable capacity,8/12/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-13T04:00:00Z,NA,NA,total usable capacity,8/13/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-14T04:00:00Z,NA,NA,total usable capacity,8/14/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-15T04:00:00Z,NA,NA,total usable capacity,8/15/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-16T04:00:00Z,NA,NA,total usable capacity,8/16/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-17T04:00:00Z,NA,NA,total usable capacity,8/17/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-18T04:00:00Z,NA,NA,total usable capacity,8/18/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-19T04:00:00Z,NA,NA,total usable capacity,8/19/1999,3.9,BG,
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,1999-08-20T04:00:00Z,NA,NA,total usable capacity,8/20/1999,3.9,BG,
